time_us,time_dif_us,data_type,value_1,value_2,value_3,value_4
49387443.0,7016.0,1.0,0.73,-0.6,0.26,-0.21
49390427.0,2984.0,0.0,-0.22,0.36,-1.26,0
49397443.0,7016.0,1.0,0.73,-0.6,0.26,-0.2
49401427.0,3984.0,0.0,-0.06,0.81,-1.15,0
49407443.0,6016.0,1.0,0.73,-0.6,0.26,-0.2
49410427.0,2984.0,0.0,0.14,1.24,-1.28,0
49417443.0,7016.0,1.0,0.73,-0.6,0.26,-0.2
49420427.0,2984.0,0.0,0.41,0.88,-1.29,0
49427443.0,7016.0,1.0,0.72,-0.61,0.26,-0.2
49430427.0,2984.0,0.0,0.3,0.6,-1.16,0
49437443.0,7016.0,1.0,0.72,-0.61,0.26,-0.2
49441427.0,3984.0,0.0,0.08,0.46,-0.98,0
49448443.0,7016.0,1.0,0.72,-0.61,0.26,-0.19
49451427.0,2984.0,0.0,-0.03,0.09,-0.78,0
49458443.0,7016.0,1.0,0.72,-0.61,0.27,-0.19
49461427.0,2984.0,0.0,-0.22,-0.55,-0.45,0
49468443.0,7016.0,1.0,0.72,-0.61,0.27,-0.19
49471427.0,2984.0,0.0,-0.37,-1.3,0.25,0
49477443.0,6016.0,1.0,0.72,-0.62,0.27,-0.18
49481427.0,3984.0,0.0,-0.36,-1.8,0.43,0
49487443.0,6016.0,1.0,0.72,-0.62,0.27,-0.18
49490427.0,2984.0,0.0,-0.64,-1.89,0.34,0
49497443.0,7016.0,1.0,0.71,-0.62,0.27,-0.18
49500427.0,2984.0,0.0,-0.95,-1.86,0.2,0
49507443.0,7016.0,1.0,0.71,-0.62,0.27,-0.18
49510427.0,2984.0,0.0,-1.14,-1.88,0.04,0
49517443.0,7016.0,1.0,0.71,-0.62,0.28,-0.17
49521427.0,3984.0,0.0,-1.27,-1.36,-0.16,0
49527443.0,6016.0,1.0,0.71,-0.62,0.28,-0.17
49530427.0,2984.0,0.0,-0.91,-0.8,-0.25,0
49536443.0,6016.0,1.0,0.71,-0.62,0.28,-0.17
49539427.0,2984.0,0.0,0.69,-1.31,0.0,0
49547443.0,8016.0,1.0,0.71,-0.62,0.29,-0.17
49550427.0,2984.0,0.0,1.21,-1.14,-0.06,0
49557443.0,7016.0,1.0,0.71,-0.63,0.29,-0.16
49560427.0,2984.0,0.0,1.36,-0.88,0.08,0
49567443.0,7016.0,1.0,0.7,-0.63,0.29,-0.16
49570427.0,2984.0,0.0,1.12,-0.82,0.09,0
49577443.0,7016.0,1.0,0.7,-0.63,0.29,-0.16
49580427.0,2984.0,0.0,0.2,-0.21,-0.29,0
49587443.0,7016.0,1.0,0.7,-0.63,0.3,-0.16
49590427.0,2984.0,0.0,-0.22,0.24,-0.32,0
49597443.0,7016.0,1.0,0.7,-0.63,0.3,-0.15
49600427.0,2984.0,0.0,-0.31,0.32,-0.26,0
49607443.0,7016.0,1.0,0.7,-0.63,0.3,-0.15
49610427.0,2984.0,0.0,-0.24,-0.54,0.02,0
49617443.0,7016.0,1.0,0.7,-0.63,0.3,-0.15
49620427.0,2984.0,0.0,-0.25,-0.58,0.02,0
49627443.0,7016.0,1.0,0.69,-0.64,0.3,-0.15
49630427.0,2984.0,0.0,-0.57,-0.05,-0.23,0
49637443.0,7016.0,1.0,0.69,-0.64,0.31,-0.14
49640427.0,2984.0,0.0,-0.58,-0.28,-0.36,0
49647443.0,7016.0,1.0,0.69,-0.64,0.31,-0.14
49650427.0,2984.0,0.0,0.21,0.49,-0.65,0
49657443.0,7016.0,1.0,0.69,-0.64,0.31,-0.14
49660427.0,2984.0,0.0,0.79,0.27,-0.57,0
49667443.0,7016.0,1.0,0.69,-0.64,0.31,-0.14
49670427.0,2984.0,0.0,1.24,0.34,-0.47,0
49677443.0,7016.0,1.0,0.69,-0.64,0.31,-0.14
49680427.0,2984.0,0.0,1.37,0.04,-0.11,0
49692443.0,12016.0,1.0,0.68,-0.64,0.31,-0.13
49696427.0,3984.0,0.0,0.49,0.36,-0.21,0
49699443.0,3016.0,1.0,0.68,-0.65,0.31,-0.13
49702427.0,2984.0,0.0,0.48,0.34,-0.16,0
49707443.0,5016.0,1.0,0.68,-0.65,0.31,-0.13
49710427.0,2984.0,0.0,0.0,0.38,-0.16,0
49717443.0,7016.0,1.0,0.68,-0.65,0.32,-0.12
49720427.0,2984.0,0.0,-0.12,0.39,-0.23,0
49727443.0,7016.0,1.0,0.68,-0.65,0.32,-0.12
49730427.0,2984.0,0.0,-0.13,0.63,-0.18,0
49737443.0,7016.0,1.0,0.68,-0.65,0.32,-0.12
49740427.0,2984.0,0.0,0.24,0.56,-0.2,0
49747443.0,7016.0,1.0,0.68,-0.66,0.32,-0.12
49750427.0,2984.0,0.0,0.73,0.18,-0.11,0
49757443.0,7016.0,1.0,0.67,-0.66,0.32,-0.11
49760427.0,2984.0,0.0,0.83,0.22,0.37,0
49767443.0,7016.0,1.0,0.67,-0.66,0.32,-0.11
49770427.0,2984.0,0.0,0.55,0.01,0.31,0
49777443.0,7016.0,1.0,0.67,-0.66,0.32,-0.11
49780427.0,2984.0,0.0,0.61,0.17,0.4,0
49787443.0,7016.0,1.0,0.67,-0.66,0.32,-0.11
49790427.0,2984.0,0.0,0.71,-0.13,0.41,0
49797443.0,7016.0,1.0,0.67,-0.66,0.32,-0.1
49800427.0,2984.0,0.0,0.62,-0.39,0.28,0
49807443.0,7016.0,1.0,0.67,-0.67,0.32,-0.1
49810427.0,2984.0,0.0,0.25,-0.12,0.25,0
49817443.0,7016.0,1.0,0.66,-0.67,0.32,-0.1
49821427.0,3984.0,0.0,0.13,-0.19,-0.04,0
49827443.0,6016.0,1.0,0.66,-0.67,0.33,-0.1
49830427.0,2984.0,0.0,-0.05,-0.07,0.48,0
49837443.0,7016.0,1.0,0.66,-0.67,0.33,-0.09
49840427.0,2984.0,0.0,-0.25,0.1,0.76,0
49847443.0,7016.0,1.0,0.66,-0.67,0.33,-0.09
49850427.0,2984.0,0.0,-0.12,0.18,0.55,0
49857443.0,7016.0,1.0,0.66,-0.67,0.33,-0.09
49861427.0,3984.0,0.0,0.09,0.15,0.27,0
49867443.0,6016.0,1.0,0.65,-0.67,0.33,-0.09
49870427.0,2984.0,0.0,0.61,-0.04,0.13,0
49877443.0,7016.0,1.0,0.65,-0.68,0.33,-0.08
49880427.0,2984.0,0.0,1.43,0.88,-0.51,0
49887443.0,7016.0,1.0,0.65,-0.68,0.33,-0.08
49890427.0,2984.0,0.0,1.21,-0.11,0.05,0
49897443.0,7016.0,1.0,0.65,-0.68,0.34,-0.08
49901427.0,3984.0,0.0,1.39,-0.21,-0.09,0
49907443.0,6016.0,1.0,0.65,-0.68,0.34,-0.08
49910427.0,2984.0,0.0,0.64,0.21,0.78,0
49917443.0,7016.0,1.0,0.64,-0.68,0.34,-0.08
49920427.0,2984.0,0.0,-0.34,-0.4,0.49,0
49927443.0,7016.0,1.0,0.64,-0.68,0.34,-0.07
49930427.0,2984.0,0.0,-1.09,0.03,0.59,0
49937443.0,7016.0,1.0,0.64,-0.68,0.34,-0.07
49940427.0,2984.0,0.0,-1.46,0.08,0.31,0
49949443.0,9016.0,1.0,0.64,-0.69,0.35,-0.07
49952427.0,2984.0,0.0,-1.37,0.36,-0.09,0
49960443.0,8016.0,1.0,0.63,-0.69,0.35,-0.07
49963427.0,2984.0,0.0,-0.74,0.06,-0.02,0
49967443.0,4016.0,1.0,0.63,-0.69,0.35,-0.07
49970427.0,2984.0,0.0,-0.46,0.08,-0.11,0
